ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
99675,"Rosa ""Ossi"" Reichert",F,30,NA,NA,Germany,GER,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
99691,David Terrell Reid,M,22,175,71,United States,USA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Middleweight,Gold
99720,Charles Decker Reidpath,M,22,181,76,United States,USA,1912 Summer,1912,Summer,Stockholm,Track and Field,Track and Field Men's 400 metres,Gold
99727,Gaston tienne Ghislaine Reiff,M,27,173,61,Belgium,BEL,1948 Summer,1948,Summer,London,Track and Field,"Track and Field Men's 5,000 metres",Gold
99769,Edy Reinalter,M,27,NA,NA,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
128365,Team France,M,NA,NA,NA,France,FRA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",Gold
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,Gold
99805,"Rica Reinisch (-Assmann, -Neumann)",F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,Gold
99847,Mario Reiter,M,27,176,78,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Combined,Gold
99859,Christian Reitz,M,29,183,93,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
99869,Ildik Rejt-Ujlaky-Sgi,F,27,164,56,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Individual",Gold
99895,Lindy John Remigino,M,21,173,67,United States,USA,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's 100 metres,Gold
99924,Ren Qian,F,15,162,49,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,Gold
99971,Max Rendschmidt,M,22,186,90,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
99978,Victor Iosifovich Reneischi,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
99978,Victor Iosifovich Reneischi,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
99988,Silke Renk (-Lange),F,25,173,75,Germany,GER,1992 Summer,1992,Summer,Barcelona,Track and Field,Track and Field Women's Javelin Throw,Gold
99992,"Karlheinz ""Heinz"" Renneberg",M,33,182,87,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Gold
100050,Attila Repka,M,24,172,75,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
100073,Alexander Resch,M,22,179,72,Germany-2,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
100106,Marie-Claire Restoux,F,28,167,54,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,Gold
100133,Mary Lou Retton (-Kelley),F,16,145,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,Gold
100141,Michael Reusch,M,34,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,Gold
100162,Odalis Rev Jimnez,F,22,173,66,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Middleweight,Gold
100201,Thierry Rey,M,21,172,66,France,FRA,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Extra-Lightweight,Gold
121945,Team France,F,NA,NA,NA,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Gold
100267,Mark Jeffrey Reynolds,M,36,192,88,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,Gold
100267,Mark Jeffrey Reynolds,M,44,192,88,United States,USA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,Gold
100282,Hossein Reza Zadeh,M,22,185,155,Iran,IRI,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100282,Hossein Reza Zadeh,M,26,185,155,Iran,IRI,2004 Summer,2004,Summer,"Athens,GR",Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100289,Ghasem Gholamreza Rezaei,M,26,185,100,Iran,IRI,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
100290,Valery Grigoryevich Rezantsev,M,25,176,90,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
100290,Valery Grigoryevich Rezantsev,M,29,176,90,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,27,162,55,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold
100302,Anfisa Anatolyevna Reztsova (Romanova-),F,29,162,55,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,17,163,82,United States,USA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Women's Double Trap,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,25,163,82,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Shooting,Shooting Women's Double Trap,Gold
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,33,163,82,United States,USA,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,Gold
100317,George Vincent Rhoden,M,25,178,68,Jamaica,JAM,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's 400 metres,Gold
100351,Ri Se-Gwang,M,31,155,54,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,Gold
100361,Yuliya Petrivna Riabchynska,F,25,164,63,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
100390,Maria Fernanda Moreira Ribeiro,F,27,161,48,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Track and Field,"Track and Field Women's 10,000 metres",Gold
100430,Ricardo Alex Costa Santos,M,29,200,102,Brazil-1,BRA,2004 Summer,2004,Summer,"Athens,GR",Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
100433,Franco Riccardi,M,31,167,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Individual",Gold
100455,"Stephanie Louise ""Steph"" Rice",F,20,176,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,Gold
100455,"Stephanie Louise ""Steph"" Rice",F,20,176,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,Gold
100470,Pascal Richard,M,32,177,67,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",Gold
100476,Louis Marcel Richardet,M,35,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold
100476,Louis Marcel Richardet,M,35,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
100476,Louis Marcel Richardet,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Military Revolver, 20 metres",Gold
100476,Louis Marcel Richardet,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
100476,Louis Marcel Richardet,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",Gold
100478,Alma Wilford Richards,M,22,188,84,United States,USA,1912 Summer,1912,Summer,Stockholm,Track and Field,Track and Field Men's High Jump,Gold
100480,"Robert Eugene ""Bob"" Richards",M,26,178,75,United States,USA,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Men's Pole Vault,Gold
100480,"Robert Eugene ""Bob"" Richards",M,30,178,75,United States,USA,1956 Summer,1956,Summer,Melbourne,Track and Field,Track and Field Men's Pole Vault,Gold
100513,"Vincent ""Vinnie"" Richards",M,21,178,NA,United States,USA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Singles,Gold
100513,"Vincent ""Vinnie"" Richards",M,21,178,NA,United States-2,USA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Doubles,Gold
100516,Sanya Richards-Ross,F,27,173,62,United States,USA,2012 Summer,2012,Summer,London,Track and Field,Track and Field Women's 400 metres,Gold
100577,Karin Richert-Balzer,F,26,171,64,Germany,GER,1964 Summer,1964,Summer,Tokyo,Track and Field,Track and Field Women's 80 metres Hurdles,Gold
100596,Annegret Richter (Irrgang-),F,25,167,53,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Track and Field,Track and Field Women's 100 metres,Gold
100622,Ulrike Richter (-Schmidt),F,17,173,66,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,Gold
100622,Ulrike Richter (-Schmidt),F,17,173,66,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Backstroke,Gold
100628,Johan Cornelius Richthoff,M,30,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
100628,Johan Cornelius Richthoff,M,34,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
100633,Malle Danica Ricker,F,31,169,63,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Boardercross,Gold
100682,Lars Peter Riedel,M,29,199,110,Germany,GER,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Men's Discus Throw,Gold
100745,"Nicolaas Hessel ""Nico"" Rienks",M,26,196,96,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Double Sculls,Gold
100795,David Adamovich Rigert,M,29,174,92,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
100797,Aileen Muriel Riggin (-Soule),F,13,142,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Women's Springboard,Gold
100810,Guillermo Rigondeaux Ortz,M,19,166,54,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Bantamweight,Gold
100810,Guillermo Rigondeaux Ortz,M,23,166,54,Cuba,CUB,2004 Summer,2004,Summer,"Athens,GR",Boxing,Boxing Men's Bantamweight,Gold
100814,Charles Jean Rigoulot,M,20,173,82,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
100873,Rim Jong-Sim,F,19,162,75,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
100873,Rim Jong-Sim,F,23,162,75,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Gold
100882,"John Thomas ""Jack"" Rimmer",M,22,NA,NA,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Track and Field,"Track and Field Men's 4,000 metres Steeplechase",Gold
100905,Teddy Pierre-Marie Riner,M,23,203,139,France,FRA,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,Gold
100905,Teddy Pierre-Marie Riner,M,27,203,139,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,Gold
100935,Hans Rinn,M,22,188,89,East Germany-1,GDR,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Gold
100935,Hans Rinn,M,26,188,89,East Germany-1,GDR,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Gold
100995,"Walter Stephen ""Wally"" Ris",M,24,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Gold
101026,Jenny Rissveds,F,22,165,55,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold
101041,va Risztov,F,26,173,72,Hungary,HUN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Gold
101044,Major Josiah George Ritchie,M,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,Gold
101050,"Viljo Eino ""Ville"" Ritola (Koukkari-)",M,28,175,66,Finland,FIN,1924 Summer,1924,Summer,Paris,Track and Field,"Track and Field Men's 10,000 metres",Gold
101050,"Viljo Eino ""Ville"" Ritola (Koukkari-)",M,28,175,66,Finland,FIN,1924 Summer,1924,Summer,Paris,Track and Field,"Track and Field Men's 3,000 metres Steeplechase",Gold
101050,"Viljo Eino ""Ville"" Ritola (Koukkari-)",M,32,175,66,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Track and Field,"Track and Field Men's 5,000 metres",Gold
101061,Dorothy Louise Ritter,F,30,178,59,United States,USA,1988 Summer,1988,Summer,Seoul,Track and Field,Track and Field Women's High Jump,Gold
101226,Fatuma Roba,F,22,160,49,Ethiopia,ETH,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Women's Marathon,Gold
101338,Arthur James Robertson,M,29,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Track and Field,"Track and Field Men's 3 mile, Team",Gold
101385,Shirley Ann Robertson (-Boag),F,32,169,66,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's One Person Dinghy,Gold
101385,Shirley Ann Robertson (-Boag),F,36,169,66,Great Britain,GBR,2004 Summer,2004,Summer,"Athens,GR",Sailing,Sailing Women's Three Person Keelboat,Gold
101396,"Carl Joseph Robie, III",M,23,178,73,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Butterfly,Gold
101412,"Clarence Earl ""Arnie"" Robinson, Jr.",M,28,188,74,United States,USA,1976 Summer,1976,Summer,Montreal,Track and Field,Track and Field Men's Long Jump,Gold
101415,"Elizabeth M. ""Betty"" Robinson (-Schwartz)",F,16,167,57,United States,USA,1928 Summer,1928,Summer,Amsterdam,Track and Field,Track and Field Women's 100 metres,Gold
101425,Clint David Robinson,M,19,189,91,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
101480,Carmelo Ambrosio Robledo,M,20,165,NA,Argentina,ARG,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Featherweight,Gold
101483,Dayron Robles Planes,M,21,191,80,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Track and Field,Track and Field Men's 110 metres Hurdles,Gold
101594,Vebjrn Rodal,M,23,188,78,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Track and Field,Track and Field Men's 800 metres,Gold
101605,"Nicol ""Nico"" Rode",M,40,NA,NA,Merope,ITA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,Gold
101618,Conrad Karl Rderer,M,31,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold
101618,Conrad Karl Rderer,M,31,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold
101661,"Irina Konstantinovna Rodnina (-Zaytseva, -Minkovskaya)",F,22,152,41,Soviet Union-1,URS,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,Gold
101661,"Irina Konstantinovna Rodnina (-Zaytseva, -Minkovskaya)",F,26,152,41,Soviet Union-1,URS,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Gold
101661,"Irina Konstantinovna Rodnina (-Zaytseva, -Minkovskaya)",F,30,152,41,Soviet Union-1,URS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,Gold
101718,Arturo J. Rodrguez Jurado,M,20,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Heavyweight,Gold
101753,Francisco Antonio Rodrguez Brito,M,23,174,60,Venezuela,VEN,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Flyweight,Gold
101768,Hctor Rodrguez Torres,M,24,167,63,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Lightweight,Gold
101883,Otto Frederick Roehm,M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
101888,Gaston Roelants,M,27,174,67,Belgium,BEL,1964 Summer,1964,Summer,Tokyo,Track and Field,"Track and Field Men's 3,000 metres Steeplechase",Gold
101911,Frank-Peter Roetsch,M,23,175,70,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
101911,Frank-Peter Roetsch,M,23,175,70,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,Gold
101917,Diann Roffe-Steinrotter,F,26,162,60,United States,USA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,Gold
101972,Todd Jonathan Rogers,M,34,188,89,United States-1,USA,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
101995,Aleksandr Nikolayevich Rogov,M,20,190,90,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
102024,Thomas Rhler,M,24,192,92,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Track and Field,Track and Field Men's Javelin Throw,Gold
102126,Antonio Roldn Reyna,M,22,170,57,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,Gold
102140,Anne Marjut Astrid Rolig-Lukkarinen,F,26,162,52.5,Finland,FIN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
102154,Jean-Christophe Andr Jrme Rolland,M,32,190,90,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
102175,Brianna Rollins,F,24,165,59,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Track and Field,Track and Field Women's 100 metres Hurdles,Gold
102227,Vitaliy Petrovych Romanenko,M,30,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Running Target, Single And Double Shot",Gold
102261,Yelena Nikolayevna Romanova (Malykina-),F,29,163,51,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Track and Field,"Track and Field Women's 3,000 metres",Gold
102263,Vladimir Vatslavovich Romanovsky,M,19,170,75,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
102276,Svetlana Alekseyevna Romashina,F,22,173,57,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
10774,Team France,M,NA,NA,NA,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
102276,Svetlana Alekseyevna Romashina,F,26,173,57,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
102278,Nina Apollonovna Romashkova-Ponomaryova,F,23,173,84,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Track and Field,Track and Field Women's Discus Throw,Gold
102278,Nina Apollonovna Romashkova-Ponomaryova,F,31,173,84,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Track and Field,Track and Field Women's Discus Throw,Gold
102324,Maikro Eusebio Romero Esquivel,M,23,165,48,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,Gold
102335,Rebecca Jayne Romero,F,28,182,73,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
102419,Bertil Vilhelm Rnnmark,M,26,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
102421,Peter Kipchumba Rono,M,21,162,54,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Track and Field,"Track and Field Men's 1,500 metres",Gold
102538,Valeria Roca-Rcil (-van Grningen),F,27,176,74,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Single Sculls,Gold
102541,Michael Rsch,M,22,184,78,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
102561,Justin Peter Rose,M,36,191,NA,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,Gold
102563,Iain Murray Rose,M,17,185,80,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 400 metres Freestyle,Gold
102563,Iain Murray Rose,M,17,185,80,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
102563,Iain Murray Rose,M,21,185,80,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 400 metres Freestyle,Gold
102565,Ralph Waldo Rose,M,20,195,115,United States,USA,1904 Summer,1904,Summer,St. Louis,Track and Field,Track and Field Men's Shot Put,Gold
102565,Ralph Waldo Rose,M,24,195,115,United States,USA,1908 Summer,1908,Summer,London,Track and Field,Track and Field Men's Shot Put,Gold
102565,Ralph Waldo Rose,M,28,195,115,United States,USA,1912 Summer,1912,Summer,Stockholm,Track and Field,"Track and Field Men's Shot Put, Both Hands",Gold
102573,Ernst Oscar Rosell,M,26,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold
26243,Gerard Pieter de Kruijff,M,38,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
102599,"Heidemarie ""Heide"" Rosendahl (-Ecker)",F,25,174,69,West Germany,FRG,1972 Summer,1972,Summer,Munich,Track and Field,Track and Field Women's Long Jump,Gold
66603,Team France,M,NA,NA,NA,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Team",Gold
102629,Anatoly Aleksandrovich Roshchin,M,40,187,100,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
102648,"Wilhelm Herman Conrad Enno ""Willy"" Rsingh",M,23,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxless Pairs,Gold
